id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise
81067,When I heard about a murder of a 16-year-old girl.,0,0,0,0,1,
81068,After I had been away for a long time a friend told me that I had  passed all my written examinations.,1,0,0,0,0,
81068,"Recently my younger brother disappeared for two days without  leaving a trace. Usually he tells me when he wants to do  something like that, therefore I was afraid that something had  happened to him.",0,1,0,0,0,
81068,I played chess with my 12-year-old brother. I made a stupid  mistake - and he won!,0,0,1,0,0,
81068,It was only once that I really felt sad: at my grandfather's  funeral (after a long time of suffering he had died of cancer).,0,0,0,1,0,
81068,"3 years ago I served in the army. Once a collegue denounced me  because of a delict, which is usually committed. I was arrested  for 3 days. I still detest this man.",0,0,0,0,1,
81069,"After I had had a disappointment in my private life, my friend,  who studies in Vienna, came to see me spontaneously.",1,0,0,0,0,
81069,Before an oral examination - which I did not take eventually.,0,1,0,0,0,
81069,A friend had promised me to give me a lift to Graz. To be sure I  called her before we went. She told me that she had just promised  another person to give him a lift.,0,0,1,0,0,
81069,I am sad because some relations to friends are not very good.,0,0,0,1,0,
81069,"I think I have hardly had a situation where I felt disgusted.  Perhaps once, when I saw a big spider.",0,0,0,0,1,
91003,Seeing relations from overseas after a few years.,1,0,0,0,0,
91003,Unknown person knocking repeatedly on backdoor when no one else  was at home.,0,1,0,0,0,
91003,"Boyfriend \chatting up\"" another girl.""",0,0,1,0,0,
91003,A friend breaking up with her boyfriend.,0,0,0,1,0,
91003,Accidentally seeing a friend in a compromising situation with a  stranger.,0,0,0,0,1,
91007,Emotional reassurances by spouse.,1,0,0,0,0,
91007,Movement in bush late at night while camping.,0,1,0,0,0,
91007,Heated discussion with spouse concerning new house.,0,0,1,0,0,
91007,Loss of close relative.,0,0,0,1,0,
91007,The price I was charged for work on my car.,0,0,0,0,1,
91009,A night spent with a group of friends.,1,0,0,0,0,
91009,A car came very close to hitting me whilst I was crossing the  street.,0,1,0,0,0,
91009,"A friend whom I had gone out of my way to do something for did  not bother to acknowledge my efforts, and treated me badly  thereafter.",0,0,1,0,0,
91009,A girlfriend ended our relationship in an abrupt and unexpected  manner.,0,0,0,1,0,
91009,"A friend once reacted childishly (he is 23 yearrs old) to my not  responding in his favour to a request, that is: he asked me for  some money I refused, and his reaction was quite childish.",0,0,0,0,1,
91011,Getting a phone call from a very old friend.,1,0,0,0,0,
91011,Before giving a seminar to a rather large audience.,0,1,0,0,0,
91011,Being stopped by the police for a traffic offence which I don't  think I committed.,0,0,1,0,0,
91011,Death of a parent.,0,0,0,1,0,
91011,At a social event when none of the guests would help to serve  food or clear tables. It was all beneath them.,0,0,0,0,1,
91027,The more than satisfactory result of a recently-completed  university subject was communicated to me by phone.,1,0,0,0,0,
91027,"I was a passenger in a jumbo-jet which was accelerating down the  runway and almost at the point of take-off, when the pilot  suddenly braked and put the engines into reverse thrust, in an  obviously urgent attempt to stop the aircraft. The hostesses show  signs of concern and my first thought was that something was on  the runway in our path and that we were in danger of hitting it.",0,1,0,0,0,
91027,"A person walking his dog allowed it to defecate on the footpath  outside my house. Although it had happened before, this was the  first time I had witnessed it. All the skills I had learnt from  PY 263 were thrown out the window when his indifference to my  protestation was obvious to me.",0,0,1,0,0,
91027,"While walking through an old mining area, I unwittingly disturbed  a wallaby which, in its resultant flight, accidentally fell down  a deep mine shaft. On investigation it seemed uninjured, but it  was impossible for the wallaby to get out, and also for me to get  it out of the shaft. To prevent its suffering a slow death, I  shot it.",0,0,0,1,0,
91027,"A colleague and I were sitting on a bench next to an old man in a  shopping centre. the old man coughed and spluttered somewhat,  then with his fingers removed the resultant phlegm and mucous  from his mouth, and transferred it onto the armrest of the  bench.",0,0,0,0,1,
91033,"On my birthday, when a very close friend sent me a huge bouquet  of flowers.",1,0,0,0,0,
91033,"When I heard that there had been some women raped at uni, just  near where I usually park my car and walk by myself at night.  Although I wasn't in danger it unnerved me for days and I was  fearful whenever walking through the area.",0,1,0,0,0,
91033,"When the person I am going out with let me down in a situation  that I was depending on them, and didn't show respect or care.",0,0,1,0,0,
91033,When I found out that a person I went to school with had died in  a car accident.,0,0,0,1,0,
91033,"When I heard about the way a parent of a friend had mistreated  him, and caused a great instability.",0,0,0,0,1,
91035,One of my friends and I had breakfast in a restaurant. It was  spontaneous and lots of fun.,1,0,0,0,0,
91035,I was walking home late at night from lectures and someone  deliberately started following me. It was dark and I was scared.,0,1,0,0,0,
91035,"At one of my close friends saying she didn't like the way I am  nice to people I don't know, or who have been nasty to me.",0,0,1,0,0,
91035,Leaving Melbourne to move interstate - leaving relatives and  friends behind.,0,0,0,1,0,
91035,Disgust at a girl I know for continually feeling sorry for herself  and never acting positively to do something about her problems.,0,0,0,0,1,
91037,I noticed that Meryl Streep and I had similar cheekbones and jaw  structure.,1,0,0,0,0,
91037,I do not recall being scared in the near past.,0,1,0,0,0,
91037,As for disgust.,0,0,1,0,0,
91037,Girl I was fond of did not initiate conversation as I expected in  tutorial.,0,0,0,1,0,
91037,"I realised that someone was insidiously attempting to shit me off  I was disgusted with him for doing so, because I afforded him  with no excuse to do so.",0,0,0,0,1,
91043,"When I was complimented and called \delightful\"".""",1,0,0,0,0,
91043,When my mother was angry with me over my friends and boyfriend.,0,1,0,0,0,
91043,Anger towards my lover for being late.,0,0,1,0,0,
91043,The death of my twin sister - suicide.,0,0,0,1,0,
91043,Disgust with myself for consistently making foolish errors in  communicating with others (asking for 1/2 Kg of nuts when I only  wanted 50 g).,0,0,0,0,1,
91044,My current lover and I had been very busy with work and study and  had not had time alone together for almost a month until one  afternoon recently when we made love for hours and then showered  and ate together.,1,0,0,0,0,
91044,A workmate and I had been antagonistic with each other for some  weeks - he had reacted violently to my criticisms of his work  standards.,0,1,0,0,0,
91044,"I had been having a heated argument with a lover - whose  intention was that we should marry in the near future - and was  rejected by her when I started to cry. When I stopped crying for  a moment she said \There, have you got it all out now ?\"".""",0,0,1,0,0,
91044,"I was alone in my parents' house, having made plans to spend the  afternoon with a lover (plans which the lover cancelled),  watching a movie and considering my life and circumstances -  pressures of examinations in particular.",0,0,0,1,0,
91044,I discovered some pornographic literature in a workmates drawers.  The literature featured pictures of naked women defecating on one  another.,0,0,0,0,1,
91045,Blank.,1,0,0,0,0,
91045,"After going through a glass door, I sustained a number of serious  cuts which were gaping open.",0,1,0,0,0,
91045,The mother of a person with whom we had been sharing a housing  accused me of trying to rip her off over payment of bills in the  house. ,0,0,1,0,0,
91045,"A girl with whom I was staying having sex with a person for about  3 nights running, and then with his brother the following night,  and back again.",0,0,0,0,1,
91046,When my boyfriend last told me he loved me after I gave him an  impulsive kiss.,1,0,0,0,0,
91046,"When my boyfriend was leaving to go home one night, I had a very  deep sense of uneasiness and an unwarranted fear that I wouldn't  see him again.",0,1,0,0,0,
91046,Anger with boyfriend's best friend for alienating me and blaming  me for personality changes in my boyfriend and changes in my  boyfriend's attitude to him and his obvious egoistical attitude  himself in doing so. I also lost one of my best friends - his  girlfriend.,0,0,1,0,0,
91046,Death of paternal grandmother to whom I was very close - died of  cancer.,0,0,0,1,0,
91046,Disgust with oneself after being intoxicated enough to go to bed  with a stranger.,0,0,0,0,1,
91051,When I thought that my high school love and I had a mutual  emotion.,1,0,0,0,0,
91051,I was on my surf ski. Rather large waves to strong current  separated me from my ski and we both began to drift slowly  (actually rather quickly) away to sea. The direction I was  drifting in was taking me straight over a reef on which rather  large sharks were constantly being caught. (I was alone with no  one to help me).,0,1,0,0,0,
91051,I was enjoying the company of bird life while I was eating lunch  in a park when a group of people began throwing sticks at some of  the birds - for no reason other than the satisfaction of seeing  them being scared away.,0,0,1,0,0,
91051,"When I left my sister's house after staying there for a few days.  She has two little boys, and they are very warm people (the  family). At the time, I was in need of this sort of contact, and  I grew very fond of children (no, I'm not a paedophiliac).",0,0,0,1,0,
91051,When my father revealed inconsistent morals.,0,0,0,0,1,
91053,I'd just got the top mark in an exam.,1,0,0,0,0,
91053,"My brother and I were driving to Brisbane when he drove back onto  the road, perhaps cutting off another car but not noticeable -  this driver did his best to drive us off the road for about 1/2  an hour.",0,1,0,0,0,
91053,"I was at the corner shop, which I patronise regularly I had only  a $ 50 note and I purchased about $ 3 worth of goods that I  really needed - the keeper made sarcastic remarks to others about  people using him to cash notes.",0,0,1,0,0,
91053,"My mother died of cancer after a 4 year illness - I think the  most pregnant moment of sadness was the next morning, just as the  sun rose.",0,0,0,1,0,
91053,A lecturer in great detail spoke about his sexual experiences.,0,0,0,0,1,
91054,"On a sailing boat at night, under a full moon, listening to Pink  Floyd, drinking good wine, with good company, the boat being  steered by autopilot, and a full eclipse of the moon.",1,0,0,0,0,
91054,Fear of sexual overtures from a close relative in the family.,0,1,0,0,0,
91054,When my rights to use a shared house had been usurped by  co-owners out of pure selfishness.,0,0,1,0,0,
91054,At rejection / being ignored by a loved person held in great  esteem.,0,0,0,1,0,
91054,"Viewing the nuclear war film \Threads\"".""",0,0,0,0,1,
91058,Family member survived an operation.,1,0,0,0,0,
91058,I was walking to my car at night and thought that I was being  followed.,0,1,0,0,0,
91058,I walked in on a teenage patient of mine (I work in a hospital)  as he was going through my office drawers and he had removed  money from my purse.,0,0,1,0,0,
91058,Death of grandmother.,0,0,0,1,0,
91058,When I became aware that an acquaintance had stolen from friends.,0,0,0,0,1,
91059,A close married friend has just had his first child.,1,0,0,0,0,
91059,Stranded in the north of Fraser Island with a submerged 4 WD hire  vehicle.,0,1,0,0,0,
91059,Not being alowed on a school camp with the class I'd been in for  11 years (I had stayed down due to illness),0,0,1,0,0,
91059,"At the funeral of a friend about 20 years old, who was killed in  a hit-and-run motorcycle accident.",0,0,0,1,0,
91059,A female friend was violently ill on the return journey from a  wedding reception we attended. Getting her out of the car when  home took quite a while.,0,0,0,0,1,
91061,Having received an offer to do post-graduate work.,1,0,0,0,0,
91061,Taking a trip to crocokile country I fell out of the boat and was  motivated by fear of being eaten to perform great swimming feats.,0,1,0,0,0,
91061,Last night - finding that someone in the house had eaten an  entire packet of almonds I had bought for a family treat.,0,0,1,0,0,
91061,The loss of my father as he died of a massive and sudden heart  attack.,0,0,0,1,0,
91061,When after a party celebrating a friend's 21st birthday - upon  leaving I found 10 people outside throwing up and further 4  unconscious.,0,0,0,0,1,
91066,"Winning a tight tennis match. One set to play, and the team was  behind by 3 games. We won the last set 6-2 and won the match by a  game.",1,0,0,0,0,
91066,"When at school, I threw a duster at another child and hit him in  the head. The blow caused a flesh wound and I was afraid of what  would happen to me when the teacher found out the circumstances.",0,1,0,0,0,
91066,Finding that a subordinate at work was still not willing to  cooperate after discussions to try and resolve an attitude  problem.,0,0,1,0,0,
91066,Death of the family dog.,0,0,0,1,0,
91066,"We had friends to dinner and one of them threw a beer bottle in  the air, and it bounced on an expensive table and damaged the  table .The person did not apologise.",0,0,0,0,1,
91083,"Arriving in New Zealand as a teenager - first overseas trip -  something \exhilarating\"" about the change of scenery etc.""",1,0,0,0,0,
91083,As a child (i.e. 5-7) hiking in reasonably rugged bush and  becoming lost for a duration of 5-7 hours.,0,1,0,0,0,
91083,"Following an argument with my brother, he broke my golf clubs.",0,0,1,0,0,
91083,Leaving the house myself and a female friend had shared for 6-8  months because of the friendship which developed and our approach  to each other in occasional instances of several personal crises.,0,0,0,1,0,
91083,"Discovering a good friend had lied to me, resulting in a  detrimental relationship with another person.",0,0,0,0,1,
91085,Going to a friend's wedding and seeing many of my old friends  whom I had known before I moved to a new district five years  previously.,1,0,0,0,0,
91085,"Car accident. Travelling as a passenger along narrow bitumen road  at night - trying to overtake semi-trailer. The truck pulled over  onto our side and we hit the wet dirt, swerved back into the  truck, back onto the verge, over a guide post and into a ditch.",0,1,0,0,0,
91085,At school when I had a shouting argument with a friend over my  ability to carry out a particular duty in the correct way without  harming her.,0,0,1,0,0,
91085,"Looking up end-of-semester results, and finding I'd failed three  out of seven (subjects).",0,0,0,1,0,
91085,When I found out some family friends were embezzelling the  company they worked for - using company petrol and food supplies  and claiming furniture and crockery.,0,0,0,0,1,
91087,"After being away on a holiday for 2 months, a friend, who lived  interstate, had remembered when I'd get back and phoned to  welcome me home on the night of my arrival.",1,0,0,0,0,
91087,Walking along with a dog barking at you and following you.,0,1,0,0,0,
91087,Doing a group assignment and being left to do all the work and  take the blame for any mistakes.,0,0,1,0,0,
91087,After training for an Australian championship competition for a  year and then injuring myself 2 weeks before the competiotion.,0,0,0,1,0,
91087,Someone ruining someone's property just for the fun of it.,0,0,0,0,1,
91088,"I was captain of the school swimming team. The team was only two  points in front before the last relay. We won the relay, which I  swam in, and thus my team won the championship.",1,0,0,0,0,
91088,"I was in about Grade 7, I came home from school one day and was told  that my mother had skin cancer and would have to go to the hospital  straight away.",0,1,0,0,0,
91088,Brother provoked anger. It was when mother and father were away  and we had to look after ourselves. He accused me of being  selfish and a snob.,0,0,1,0,0,
91088,Shifted from Melbourne to Brisbane. All my old school friends  gave me a party and I had to say good-bye to them all.,0,0,0,1,0,
91088,Was picking up my father from work and on passing through the  Valley watched three prostitutes walk up and down waiting for  someone to pick them up. Clothing was disgusting.,0,0,0,0,1,
91089,"When I was on holiday, walking back to where I was staying, at  night, and two men started closely following me. There was nobody  around that I could run to.",0,1,0,0,0,
91089,"When my mother and father split up I was angry: I felt deprived  and \different\"" from other children at school.""",0,0,1,0,0,
91089,"I was terribly upset when my kitten got hit by a car. He didn't  die, but for several weeks we thought he might have to be put  down.",0,0,0,1,0,
91089,"When I heard that one of my good friends, when at a party, had  got herself involved with some very undesirable characters and  was experimenting with drugs.",0,0,0,0,1,
91090,Day I received my T.E. score and acceptance into my chosen course.  ,1,0,0,0,0,
91090,First day at University (I didn't know what to expect).,0,1,0,0,0,
91090,"While watching a film of an experimental operation on a cat's  brain in which the cat had metal pieces protruding from its eyes,  mouth etc. to keep the head stable while being cut open.",0,0,0,0,1,
91092,"Eating biscuits and drinking Milo (Chocolate energy drink made  with milk and usually drunk warm) with my friend at College. We  get on really well, don't withold any feelings about each other's  friends and are pretty good at cheering each other up when we are  homesick.",1,0,0,0,0,
91092,Going to a disco by myself to wait for some friends. We had  separated and hadn't planned where to meet. I wasn't sure if they  were even going to this place so I felt very conscious of being  alone.,0,1,0,0,0,
91092,"A person ignored my advice, did not pay any attention to what was  saying. She acted as though I wasn't even there. We were doing  group work so everybody had the right to speak yet she just  ignored me. She made me feel insignificant.",0,0,1,0,0,
91092,A friend of mine is having psychiatric problems because of his  mother's death ages ago. He is really quiet and because it  relates back to his childhood I feel sadness for him. He doesn't  lead a normal life and it just seems unfair.,0,0,0,1,0,
91092,"At school, when the only thing people my age could think of was getting  rolling drunk. They couldn't have a good time without firstly  getting drunk.",0,0,0,0,1,
91093,Getting a good mark for a subject I had worked hard at but  expected only a moderate mark.,1,0,0,0,0,
91093,"At the hardware store, trying to convert Imperial to Metric  measurements, I made a mistake, and didn't buy enough tiles for  the bathroom. I was angry at myself, because I hope to be a Maths  teacher.",0,0,1,0,0,
91093,My father died last year after an 8-week severe illness.,0,0,0,1,0,
91093,"During the PY 102 film session on Tuesday, one of the films shown   was of an experiment on a live cat involving strapping it into a  machine for possibly days, and doing things to its brain.",0,0,0,0,1,
91094,I got a good reaction from my tutor and tutorial group for a  presentation I'd given that I was very worried about.,1,0,0,0,0,
91094,"A man was yelling outside my window at 3.00 am, yelling threats,  though not to me.",0,1,0,0,0,
91094,"Going away for the weekend, leaving my College room open - when I  returned several friends had had a party there, leaving the mess.",0,0,1,0,0,
91094,Passing away of my father.,0,0,0,1,0,
91094,At a party where the boys were telling revolting stories about  the girls they'd been with.,0,0,0,0,1,
91097,When I received the results from my final examination - Higher  School Certificate - and received a mark that was beyond my  wildest expectations.,1,0,0,0,0,
91097,"Walking around the University at night by myself, having been  previously warned of rapes, etc.",0,1,0,0,0,
91097,"When I received the mark well above requirements for the course I  wanted to enter, yet I was not accepted - anger at the injustice  of it, because I didn't receive early release of H.S.C. marks.",0,0,1,0,0,
91097,"When I left all my friends at school (break up) knowing we would  probably all go our separate ways, and none see one another for a  long time.",0,0,0,1,0,
91097,"At my father, when he yelled and accused my sister's friend (over  the phone) of doing something he didn't do, or know anything  about.",0,0,0,0,1,
91098,Got through first semester University.,1,0,0,0,0,
91098,At the tender age of eleven a friend and I left a party and  proceeded to walk through dark and secluded streets of a bad  neighborhood to find a telephone (recent spate of Horror Movie  watching had occurred).,0,1,0,0,0,
91098,In a situation whereby a friend's actions were deliberately  against my wishes and (with) no regard to my feelings.,0,0,1,0,0,
91098,A situation where I ignored my beliefs and principles for a trip  of whimsy.,0,0,0,0,1,
91099,Getting back with my boyfriend after a year away - apart.,1,0,0,0,0,
91099,Having my luggage checked at Customs.,0,1,0,0,0,
91099,When a friend wouldn't speak to me and wouldn't tell me why.,0,0,1,0,0,
91099,Thinking about friends overseas.,0,0,0,1,0,
91099,Hearing of a filthy situation over the phone.,0,0,0,0,1,
91100,"When I opened my TE Score envelope, and saw I got into  Physiotherapy.",1,0,0,0,0,
91100,When I was bringing in the shopping and nearly stood on a snake.,0,1,0,0,0,
91100,"When I was accused of \bitching\"" about best friend.""",0,0,1,0,0,
91100,"At our Senior dinner - separated from school friends, nothing  will ever be the same again.",0,0,0,1,0,
91100,At a night club watching little tarts trying to earn a living.,0,0,0,0,1,
91101,When my brothers had passed all of their exams and were able to   graduate from their courses.,1,0,0,0,0,
91101,When I was caught in an elevator and it got stuck between floors.,0,1,0,0,0,
91101,When I was put into a tennis team below my standard.,0,0,1,0,0,
91101,When my father died.,0,0,0,1,0,
91101,When I have seen people very drunk and making fools of  themselves.,0,0,0,0,1,
91102,When my present boyfriend asked me initially to go out with him I  had waited a long time for this to occur.,1,0,0,0,0,
91102,"When somebody broke into our home one night when my mother was  out, and my sister and I had just gone to bed.",0,1,0,0,0,
91102,When my sister lost my favourite jumper at a party and failed to  tell me for several days after it happened.,0,0,1,0,0,
91102,"When my father passed away of cancer, I was extremely saddened.  He was not very old, which made matters worse. The actual death  was horrendous, but the moving funeral saddened me more so.",0,0,0,1,0,
91102,"When walking along the beach with my boyfriend, we saw 2 people  having sex on the sand dunes in full view of everyone. It was the  fact that they chose that area in which to have sex, that  disgusted me.",0,0,0,0,1,
91110,"I stayed at the Coast for a weekend with friends. My brother came  to drive me home, but was rude, and in a hurry to rejoin his  friends. I was embarrassed because the family involved was  extremely nice, and hospitable to him.",0,0,0,0,1,
91111,"When I saw my brother in Church, and publically accept Jesus  Christ as his saviour and Lord.",1,0,0,0,0,
91111,"I was seven years old and swimming outside the flags at the Gold  Coast. I was caught in a rip and taken out about 100 m. I  couldn't swim too well, but an older friend (17) swam out and  saved me.",0,1,0,0,0,
91111,"While at school I had to write an essay for doing something wrong  that I didn't do. I wrote the essay about how I was mistreated and  got Saturday morning detention along with a few other kids, but  they didn't show up.",0,0,1,0,0,
91111,When one of my closest friends died unexpectantly.,0,0,0,1,0,
91111,When I saw a male engineer one year and came back to find he was  now a female (I don't know it/them personally).,0,0,0,0,1,
91112,On holidays - just driving along a road beautiful scenery. Just  with my boyfriend - not really talking but just feeling  overwhelmed.,1,0,0,0,0,
91114,Good news about a sick relative.,1,0,0,0,0,
91114,Walking in the dark by myself.,0,1,0,0,0,
91114,"Getting terrible meals, but paying heaps for them.",0,0,1,0,0,
91114,When felt lonely about writing my family.,0,0,0,1,0,
91114,Person talking about a situation while eating.,0,0,0,0,1,
91115,When I received my TE Score and my acceptance from University -  it had been a goal since I left the bank a year earlier.,1,0,0,0,0,
91115,Every time I see a spider or a snake.,0,1,0,0,0,
91115,My younger brother and I had been fighting over the TV/Video. He  kept on turning it on and off every 2 seconds and was not  listening to my authority and was being cheeky. We fought and I  ended up in tears - he'd won.,0,0,1,0,0,
91115,The first time I left home.,0,0,0,1,0,
91115,"On a camp - boys and girls in one cabin. One guy forced himself  upon another girl and was having intercourse, while the girl in  the bunk beneath was pretending to be asleep and not be ill.",0,0,0,0,1,
91118,Can't remember specific event - besides just being moderately  happy until a year or so ago.,1,0,0,0,0,
91118,Left alone in dark when young.,0,1,0,0,0,
91118,Can't remember exact example.,0,0,1,0,0,
91118,Close relative is dying of cancer - found out last week.,0,0,0,1,0,
91118,"Doctors ignored relative who complained about pain, and is now  dying of cancer.",0,0,0,0,1,
101026,After the fact that made me ashamed I felt sadness.,0,0,0,1,0,
101026,A person that eat half of a cockroach in a cake without knowing  it.,0,0,0,0,1,
101027,"When finally I found a place to live, I felt relieved, predicting  changes in my life, and I became happy.",1,0,0,0,0,
101027,When I dreamed that I was being attacked by a friend.,0,1,0,0,0,
101027,When I was left by the person I loved without any reason.,0,0,1,0,0,
101027,To fight with a sister and to know that she doesn't care.,0,0,0,1,0,
101027,To be kissed by soembody I didn't expect to.,0,0,0,0,1,
101028,I felt it when I received a letter telling that I had been  classified in a national concourse of p... I felt happy and  vanity about it.,1,0,0,0,0,
101028,"I felt fear when once I was asleep and dreamed that I was dying  asfixiated by a cardiac attack, I was afraid and woke up  desperate. Altough I wasn't afraid of death I was afraid.",0,1,0,0,0,
101028,I feel it when I see that somebody is traying to made a stupid of  me.,0,0,1,0,0,
101028,I felt it when I was at home and saw a discussion without sense  between my parents.,0,0,0,1,0,
101028,When I see all the putridness of people. The fact is the catarrh  and spits that whash the streets of S.Paulo.,0,0,0,0,1,
101029,When I asked my girlfriend to marry me.,1,0,0,0,0,
101029,When I almost drowned myself in the municipal swimming pool that  I use to go almost not excaping.,0,1,0,0,0,
101029,I was with my girlfriend when some guys that I don't like made  fuss at my girl.,0,0,1,0,0,
101029,The death of my grandfather.,0,0,0,1,0,
101029,To go through the underground way at suburb station of LAPA. Poor  people and the ambulants badly dressed up in a passage badly  kept.,0,0,0,0,1,
101030,When I met a friend that I hadn't seen for some time.,1,0,0,0,0,
101030,When I got in jungle where there was a great number of snakes.,0,1,0,0,0,
101030,When an unknown person provoked me verbaly and physically.,0,0,1,0,0,
101030,When my team lost a championship.,0,0,0,1,0,
101030,"A dirty person, smelling bad and unknown laying on me.",0,0,0,0,1,
101031,When I began to date a boy with whom I am till now. This was 16  months ago.,1,0,0,0,0,
121039,I learned that my girlfriend had been unjustly missed from work.,0,0,1,0,0,
121039,I got separated from the man I loved.,0,0,0,1,0,
121039,An acquaintance of mine revealed himself in a light unexpected to  me.,0,0,0,0,1,
121040,When I took my entrance exams successfully and also when I got my  school leaving certificate because the delivering ceremony was  extremely official.,1,0,0,0,0,
121040,When I was to sit for my first entrance exam. I had fear of a  possible failure.,0,1,0,0,0,
121040,I was indignant at the unimpartiality shown by the referees at  the football match between Bulgaria and France.,0,0,1,0,0,
121040,When I got separated from the man I loved so much.,0,0,0,1,0,
121040,"When I was watching some scenes from the Bertoluchi's film  \Twentieth Century\"".""",0,0,0,0,1,
121041,When I was admitted to the Sofia University.,1,0,0,0,0,
121041,When I come home late at night.,0,1,0,0,0,
121041,"When I talk to silly, petty-minded and unmanageable people.",0,0,1,0,0,
121041,When my friend (girl) went abroad for two years.,0,0,0,1,0,
121041,When I happen to witness some sadistic acts.,0,0,0,0,1,
121042,I was admitted to the University and a niece was born to me.,1,0,0,0,0,
121042,I was bitten by a dog.,0,1,0,0,0,
121042,My grandfather's funeral.,0,0,1,0,0,
121042,I was alone at home on New Year's Eve.,0,0,0,1,0,
121042,I was on a walk with my child when I met a drunk woman.,0,0,0,0,1,
121043,My admittance to the University.,1,0,0,0,0,
121043,A grenade blew out next to me.,0,1,0,0,0,
121043,An unjust calumny concerning me.,0,0,1,0,0,
121043,Unrealisation of the desired profession (aviator).,0,0,0,1,0,
121043,Disgust with a subordinate.,0,0,0,0,1,
91119,Winning Queensland Chess Championship.,1,0,0,0,0,
91119,"When in a car accident where car was total wipe off (wipe out, or  write off).",0,1,0,0,0,
91119,With self at losing an important game that I should have won.,0,0,1,0,0,
91119,Death of grandfather (unexpected).,0,0,0,1,0,
91119,Someone smoking on Electric train (Electric trains are  non-smoking) with alcohol smell coming from person.  ,0,0,0,0,1,
91120,"Receiving a very personal letter from a lady that I like, which  revealed that she was more enthusiastic about me than I had  thought possible.",1,0,0,0,0,
91120,Introducing myself at a first tutorial this year at University.,0,1,0,0,0,
91120,I was angry at a University tutorial when an ignorant loudmouth  persisted in trying to dominate the conversation.,0,0,1,0,0,
91120,"I left my home in Melbourne to come to Q'land to study and before  I hopped in the car I hugged my mother and shook hands with my  father. Sensing immediately my father's sadness, I also had a  flood of the same emotion.",0,0,0,1,0,
91120,"When one of my parents verbally, personally abused the other.",0,0,0,0,1,
91121,Being in love for the first time.,1,0,0,0,0,
91121,As a child - stepping on a rusty nail - being told that I might  get tetanus.,0,1,0,0,0,
91121,As a child - having a dog - it getting a disease and dying.,0,0,0,1,0,
91121,Being in a Malaysian city with my girlfriend coming out of a  picture theatre - seeing her rush up to a taxi that a very old  sick man was trying to get to. Seeing her take over the taxi.,0,0,0,0,1,
91123,"When I achieved my first 6 at University after a long string of  3's, 4's and 5's (7 is the highest mark awarded, 3 is a conceded  pass).",1,0,0,0,0,
91123,"One night going downstairs, and hearing a strong stirring of  brances, which was not the wind.",0,1,0,0,0,
91123,"I was informed by my flatmate that, when we'd moved into our  flat, she'd expected us to buy our food separetely - this event  actually happened some 5 months after our sharing began. Prior to  this, she had said nothing.",0,0,1,0,0,
91123,"Having to decide on a termination of a pregnancy, after  discussing it with friends, family and the man involved.",0,0,0,1,0,
91123,When a friend didn't invite her own parents to her Graduation  ceremony.,0,0,0,0,1,
91124,"When I was a child, my beloved cat gave birth to four beautiful  little kittens. Before she had them, she came up to me and I  followed her out, then witnessed them being born.",1,0,0,0,0,
91124,"On embarking on University life. I came from a different city and  did not know anybody at the Uni. I was frightened because my well  known and loved friends, also all my security had been taken  away.",0,1,0,0,0,
91124,"When my brothers were being cruel to my boyfriend, because his  flat-mate bent back one of my brother's fingers. It wasn't his  fault.",0,0,1,0,0,
91124,"I was sitting at a rock concert, listening to an extremely loud  band. A tiny baby in a crawler had been left by his young mother,  right out in the sun next to a speaker, and was screaming -  probably in pain.",0,0,0,0,1,
91125,"The weekend after I argued with my parents I went home again and  they couldn't have been nicer. As soon as I walked in, Mum kissed  me, then Dad, and thanked me for the birthday presents I'd left  for him, including a very sentimental birthday card.",1,0,0,0,0,
91125,"My flatmate was asking questions about my relationship with my  boyfriend, whether I wasn't treating him as unfairly as I claimed  he'd been treating me. As a result, I was angered, and became  defensive.",0,0,1,0,0,
91125,"A very close friend from Victoria visited me over the holidays.  Having enjoyed his company immensely over 10 short days, I was  overwhelmed by sadness when he left to return to Victoria. ",0,0,0,1,0,
91125,"One of my flatmates and I came back to the flat Monday morning,  to find a real Mess, left by the guy we share with.",0,0,0,0,1,
91126,"Joy of giving birth, and of sharing that joy with my husband.  Moments of complete happiness and feelings of so much love.",1,0,0,0,0,
91126,"Attempted rape by 5 guys - held my arms behind my back and  molested me, constantly threatening to beat me. Penetration did  not occur as the driver of the car stopped that.",0,1,0,0,0,
91126,"Anger at doctors for their treatment of me after giving birth.  They left part of placenta behind and I bled heavily for twelve  weeks - due to this, I felt weak and emotional, and they said I  needed psychiatric treatment and give me no support.",0,0,1,0,0,
91126,"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He  would have to endure so much labelling, stigma and discrimination,  even though his case was relatively mild.",0,0,0,1,0,
91126,I have an adopted Aboriginal sister I felt disgust due to the  racism she has been subjected to.,0,0,0,0,1,
91127,"Receiving notification that I had made a successful application  to the Speech Therapy course at Uni, gave me a very good feelig  of achievment and joy.",1,0,0,0,0,
91127,Not included on questionnaire.,0,1,0,0,0,
91127,"My ex-boyfriend began to date my best friend. After they had been  seeing each other, I found out that he had been sleeping with  another girl, without my friend knowing, I told my friend what he  had been doing behind her back.",0,0,1,0,0,
