language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Sundanese,"Kabeh ieu mang fiksi, jang teu ngabalikkeun jalma ti depo, salam ti Majalengka mmang 😁",0,0,0,1,0,0
Sundanese,"Kuota beak ge asl nempo nu herangg, teu nanaon😂",0,0,0,1,0,0
Sundanese,"Teu nanaon kuota beak ge asl nempo nu herangg, asl nempo nu herangg😂",0,0,0,1,0,0
Sundanese,"Kaharti g asoy d bawakeun ku 3pmuda, tetep asoy d bawakeun ku 3pmuda, sukses terus mang",0,0,0,1,1,1
Sundanese,Ku nggak bosen euy ngadetep lagu ieu ti mimiti rilis nepi ka ayeuna isuk rek lebaran deui madep we pokonamah🤣,0,0,0,1,0,0
Sundanese,"Abdi teulat 6 bulan, abdi mah bobotoh santun we😉😉😃",0,0,0,1,0,0
Sundanese,Padahal sauk,0,0,0,0,1,1
Sundanese,"Kamari indung urang serangan jantung, jantung na ku urang di serang balik, tapi aya ngawartu.",0,0,0,1,1,0
Sundanese,"Kamari indung urang serangan jantung, tapi aya ngawartu, jantung na ku urang di serang balik.",0,0,0,1,1,0
Sundanese,"Ngdangu laguna ngakakal cai panon a, ngakakal 😢😢",0,0,0,0,1,0
Sundanese,"Asli, jiga memberr girl band nu keur nyamarrr, koreaa sunda pisan, 😂😂kang sa_bin",0,0,0,1,0,1
Sundanese,"Jiga memberr girl band nu keur nyamarrr, koreaa sunda pisan, 😂😂kang sa_bin, asli",0,0,0,1,0,1
Sundanese,"Mang hayu urang ngabacang, ngabedah sakedik ti mang dana sareng rengrengan Kuyy mang xxxxx",0,0,0,1,0,0
Sundanese,"Urang ngabacang, ngabedah sakedik ti mang dana sareng rengrengan Kuyy mang xxxxx",0,0,0,1,0,0
Sundanese,"Ngabacang, ngabedah sakedik ti mang dana sareng rengrengan Kuyy mang xxxxx",0,0,0,1,0,0
Sundanese,Reques nu ngawartu ngawartu di nyanyikeun ku teh Veni😁,0,0,0,1,0,0
Sundanese,Geuning si éta téh orang Majalengka kitu kang??,0,0,0,0,0,1
Sundanese,"PANGANDARAN hadir, baretona mah KABUPATEN CIAMIS, Alhamdulillah parantos pemekaran, salam saduluran kango sadayana, Aamiin",0,0,0,1,0,0
Sundanese,"PANGANDARAN hadir, baretona mah KABUPATEN CIAMIS, Alhamdulillah pemekaran sadayana, salam saduluran kango, Aamiin",0,0,0,1,0,0
Sundanese,Masih aneh nepika ayeuna.. naha kelek artis mah eweuh anu buladig.. nha ari urang nyobaan di hamplas supaya bodas ngadon barared. #mangdanna,0,0,0,1,0,1
Sundanese,"kalah jadi ngabodor ieumah, hee geus we ayakeun podkes na atuh podkes bari nyanyi mreunn",1,1,0,1,0,1
Sundanese,"Rizky Firmansyah30, ngapun hubungana jeung Bandung Barat? Haa",0,0,0,0,0,1
Sundanese,"Rizky Firmansyah30, ngapun hubungana jeung Bandung Barat? Haa",0,0,0,0,0,1
Sundanese,"Rizky Firmansyah30, ngapun hubungana jeung Bandung Barat? Haa",0,0,0,0,0,1
Sundanese,"Rizky Firmansyah30, ngapun hubungana jeung Bandung Barat? Haa",0,0,0,0,0,1
Sundanese,"Rizky Firmansyah30, ngapun hubungana jeung Bandung Barat? Haa",0,0,0,0,0,1
Sundanese,"Mang dana, cik pang jelaskeun, masih bingung ari kulon teh mana wetan teh mana 😂😂",0,0,0,1,0,0
Sundanese,"Kamari urang ka rumah sakit, rumahna di cageurkeun",0,0,0,1,0,0
Sundanese,Sedih euh abi ge di sepelekeun wae,0,0,0,0,1,0
Sundanese,"Kalah sedih, mamang ah sarua pisan caritana jng uing, ngaran akina sarua oge, ayeunna aki radi sareng nini na tos ngantunkeun alfatihah🙏, janten ngebon ge tos teu kieu.",0,0,0,0,1,0
Sundanese,"Ayeunamah tong maraen selot, ngabahagiakeun kolotna.",1,0,0,0,0,0
Sundanese,Belah mana nu ngawur na mang?,0,1,0,0,0,0
Sundanese,"Untuk drummer, sarungna Kade ke WR di sponsoran hahahahaha",0,0,0,1,0,0
Sundanese,"Untuk drummer, sarungna Kade ka WR di sponsoran hahahahaha",0,0,0,1,0,0
Sundanese,"Kahayang mah, waktu téh ngulang deui, ngakaké rasa sédéa😢",0,0,0,0,1,1
Sundanese,"Sehat sukses selalu kangge sadayana. Aya anu subscribe sareng mugia urang Sunda, teu poho Kana basa Jeung budayana aamiin.",0,0,0,1,0,0
Sundanese,"Part 3 mana? Streaming di sini nggak bisa di puter, ya.",0,0,0,0,1,0
Sundanese,"Part 3 mana? Streaming di sini nggak bisa di puter, ya.",0,0,0,0,1,0
Sundanese,"Part 3 mana? Streaming di sini nggak bisa di puter, ya.",0,0,0,0,1,0
Sundanese,"Part 3 mana? Streaming di sini nggak bisa di puter, ya.",0,0,0,0,1,0
Sundanese,"Part 3 mana? Streaming di sini nggak bisa di puter, ya.",0,0,0,0,1,0
Sundanese,"Abdi ngarupeun dina ieu, ngadeg ngadeg, ngintip dana dicokot, ah ngadeg ngadeg Sukses, ngadeg ngadeg ngadeg, ngadeg ngadeg ngadeg, salam ka saki jeung teh intan, ngadeg ngadeg ngadeg",0,0,0,0,1,0
Sundanese,mang ieu Garnita inget kne,0,0,0,0,1,0
Sundanese,"Jiirr, youtubers nu ngabalikkeun pisan ieu mah, teu pa aing aing beda jeung youtubers nu dilembur uing mah sarombong jeung aing aing ngan ka itung nu bageurna",0,0,0,1,0,1
Sundanese,"Eh, neng alma karak aya deui,",0,0,0,1,0,1
Sundanese,"Kasihan, tapi emang emosi urang ieu ngawengi, tapi kecewa ieu mah asli, hayang beli nu baru😁",1,0,0,0,1,0
Sundanese,"Emang emosi urang ieu ngawengi, tapi kecewa ieu mah asli, hayang beli nu baru😁",1,0,0,0,1,0
Sundanese,"Emang emosi urang ieu ngawengi, tapi kecewa ieu mah asli, tapi hayang beli nu baru😁",1,0,0,0,1,0
Sundanese,baju nu di pajang teh diical teu ngawur??,0,0,0,0,0,1
Sundanese,"Irawan careuh duet jeung sallsa, ngidung seru sarta salsah",0,0,0,1,0,0
Sundanese,"Nambut teu nambut ge anger putus silaturahmi na, asa watir ka dirina😂",0,0,1,1,1,0
Sundanese,Kasih ti tianggal na mang haha salam ti Cianjur,0,0,0,1,0,0
Sundanese,"Ti tianggal na mang haha, salam ti Cianjur",0,0,0,1,0,0
Sundanese,"Ti tianggal na mang haha, salam Cianjur",0,0,0,1,0,0
Sundanese,Acara ngobat ieu masih teu aya?,0,0,0,0,0,0
Sundanese,Acara ngobat ieu aya teu aya?,0,0,0,0,0,0
Sundanese,"Rikwes deui si ayeu ah enakeun,",0,0,0,1,0,0
Sundanese,"Kita ngawartu jalma goblog teh, tapi mun pamajikanana hayang di boncengkeun malah ngaboncengkrun batur edan siiaaa",1,1,0,0,0,1
Sundanese,Kasih tour raja ngawon ngawon? Kini karep mah teu kaburu deui 😢😢😢,0,0,0,0,1,0
Sundanese,Kasih tour raja ngawon ngawon? Kini karep mah teu kaburu deui 😢😢😢,0,0,0,0,1,0
Sundanese,Kasih tour raja ngawon ngawon? Kini karep mah teu kaburu deui 😢😢😢,0,0,0,0,1,0
Sundanese,Kasih tour raja ngawon ngawon? Kini karep mah teu kaburu deui 😢😢😢,0,0,0,0,1,0
Sundanese,Kasih tour raja ngawon ngawon? Kini karep mah teu kaburu deui 😢😢😢,0,0,0,0,1,0
Sundanese,"Aduhhhh, Aku teu yén? Aku bukalapak 'karimake'!",0,0,1,0,0,0
Sundanese,"Aduhhhh, Aku teu yén? Aku bukalapak 'karimake'!",0,0,1,0,0,0
Sundanese,"Aduhhhh, Aku teu yén? Aku bukalapak 'karimake'!",0,0,1,0,0,0
Sundanese,"Aduhhhh, Aku teu yén? Aku bukalapak 'karimake'!",0,0,1,0,0,0
Sundanese,"Aduhhhh, Aku teu yén? Aku bukalapak 'karimake'!",0,0,1,0,0,0
Sundanese,"Mantap mang Fiksi, tapi poin-poin hadist nu diungkapkeun ku ustdz di menit 3:25, eta teh haditsna nu palsu, mang. Punten pisan",1,1,0,0,0,0
Sundanese,Anu nonton 2019 kuring? Coba like lamun teu datang😁,0,0,0,1,0,0
Sundanese,Anu nonton 2019 kuring? Coba like lamun teu datang😁,0,0,0,1,0,0
Sundanese,Anu nonton 2019 kuring? Coba like lamun teu datang😁,0,0,0,1,0,0
Sundanese,Anu nonton 2019 kuring? Coba like lamun teu datang😁,0,0,0,1,0,0
Sundanese,Anu nonton 2019 kuring? Coba like lamun teu datang😁,0,0,0,1,0,0
Sundanese,"Kasihna a, haturna a, 🥰🥰🥰 Sabungahna a, kawarana a? 🥰🥰 Misami a, sing suksesna a, aamiin Oke siap,",0,0,0,1,0,0
Sundanese,"Kasihna a, haturna a, 🥰🥰🥰 Sabungahna a, kawarana a? 🥰🥰 Misami a, sing suksesna a, aamiin Oke siap,",0,0,0,1,0,0
Sundanese,"Kasihna a, haturna a, 🥰🥰🥰 Sabungahna a, kawarana a? 🥰🥰 Misami a, sing suksesna a, aamiin Oke siap,",0,0,0,1,0,0
Sundanese,"Kasihna a, haturna a, 🥰🥰🥰 Sabungahna a, kawarana a? 🥰🥰 Misami a, sing suksesna a, aamiin Oke siap,",0,0,0,1,0,0
Sundanese,"Kasihna a, haturna a, 🥰🥰🥰 Sabungahna a, kawarana a? 🥰🥰 Misami a, sing suksesna a, aamiin Oke siap,",0,0,0,1,0,0
Sundanese,"Kuningan asalna mana? Saya ini Abdi, sambil gembira😁",0,0,0,1,0,1
Sundanese,"Kuningan asalna mana? Saya ini Abdi, sambil gembira😁",0,0,0,1,0,1
Sundanese,"Kuningan asalna mana? Saya ini Abdi, sambil gembira😁",0,0,0,1,0,1
Sundanese,"Kuningan asalna mana? Saya ini Abdi, sambil gembira😁",0,0,0,1,0,1
Sundanese,"Kuningan asalna mana? Saya ini Abdi, sambil gembira😁",0,0,0,1,0,1
Sundanese,"Kang aningan urang Majalengka, mana pahina?Abdi ngan lemahsugihna",0,0,0,1,0,0
Sundanese,"Kang aningan urang Majalengka, mana pahina?Abdi ngan lemahsugihna",0,0,0,1,0,0
Sundanese,"Kang aningan urang Majalengka, mana pahina?Abdi ngan lemahsugihna",0,0,0,1,0,0
Sundanese,"Kang aningan urang Majalengka, mana pahina?Abdi ngan lemahsugihna",0,0,0,1,0,0
Sundanese,"Kang aningan urang Majalengka, mana pahina?Abdi ngan lemahsugihna",0,0,0,1,0,0
Sundanese,"Kabeh ngarti asli, tapi nyanyi ieu teh ngakak, ngakak jadi sedih",0,0,0,0,1,0
Sundanese,"Ngarti asli, tapi nyanyi ieu teh ngakak, ngakak jadi sedih",0,0,0,0,1,0
Sundanese,Kasihan deui tiap orang ngadangukeun 😂😂😂,0,0,0,1,0,0
Sundanese,Tiap orang ngadangukeun deui kasihan 😂😂😂,0,0,0,1,0,0
Sundanese,Kasihan deui ngadangukeun tiap orang 😂😂😂,0,0,0,1,0,0
Sundanese,Tiap orang ngadangukeun kasihan deui 😂😂😂,0,0,0,1,0,0
Sundanese,Kasihan deui ngadangukeun ngadangukeun 😂😂😂,0,0,0,1,0,0
Sundanese,"Meni pas pisan karak mah bieu beres di tilang, tapi aya rasa bahagia 😭",0,0,0,1,1,0
Sundanese,Ku aneh nu gaduh sametan sok leuwih galak ari ditagihna mang:.,1,0,0,0,1,0
Sundanese,"Kasih nu ngabalik, teh merdu suantena, lagu ieu di cover ku neng azmy resep pisan, gaskeun",0,0,0,1,0,0
Sundanese,teu ngarti da aing mah maneh teh ngomongnaon?,1,1,0,0,0,0
Sundanese,"Kawih Irwan ngabodor wae lah, ngawona suantena sae pisan enakeun kakupingna, 😊👍👍👍",0,0,0,1,0,1
Sundanese,"Ngke mah ka sumedang ngeun mang,",0,0,0,0,1,0
Sundanese,"Coklatnae aya di camp nu di kawungan, tapi teu diunggahnae?",0,0,0,0,1,0
Sundanese,"Wow, majalengka nu leutik, bawang beureum, sawah teu kawas, di urang kadang sawah kadang kebon di CIAMIS, ngawartu!",0,0,0,1,1,1
Sundanese,"Abdi ngapung, duhh",0,0,0,0,1,0
Sundanese,"Ku ngadengekeun lagu wali, wah wah😂",0,0,0,1,0,1
Sundanese,"Ku ngadengekeun lagu wali, wah wah, wah wah😂",0,0,0,1,0,1
Sundanese,"Ku ngadengekeun lagu wali, wah wah, wah wah, wah wah😂",0,0,0,1,0,1
Sundanese,"Ku ngadengekeun lagu wali, wah wah, wah wah, wah wah, wah wah😂",0,0,0,1,0,1
Sundanese,"Ku ngadengekeun lagu wali, wah wah, wah wah, wah wah, wah wah, wah wah😂",0,0,0,1,0,1
Sundanese,Sedih Mang Ai kudu D Caritakeun Mah😄🙏,0,0,0,1,1,0
Sundanese,"Sami2 mang dana anu bageur, 😁",0,0,0,1,0,0
Sundanese,Coba mun jeung mang wily langkung rame meren mang hehe,0,0,0,1,0,0
Sundanese,"Suksésna ogo, banggakeun Arjasari, 👍",0,0,0,1,0,0
Sundanese,"Sayang, kalian ngapun ngapun, kok dicari-cari, gok hareupeun, hahaha!",0,0,0,1,0,1
Sundanese,"Sayang kalian, ngapun ngapun, kok dicari-cari, gok hareupeun, hahaha!",0,0,0,1,0,1
Sundanese,"Saha eta beh, mni indah kitu et clara susan teh, ig na nwn beh?",0,0,0,1,0,0
Sundanese,"Aa, abdi bade nanya, di mana bumi nu, di daerah mana? Salam, abdi ti Cibaduyut 🙏🙏",0,0,0,1,0,0
Sundanese,"Aa, abdi bade nanya, di mana bumi nu, di daerah mana? Salam, abdi ti Cibaduyut 🙏🙏",0,0,0,1,0,0
Sundanese,"Aa, abdi bade nanya, di mana bumi nu, di daerah mana? Salam, abdi ti Cibaduyut 🙏🙏",0,0,0,1,0,0
Sundanese,"Aa, abdi bade nanya, di mana bumi nu, di daerah mana? Salam, abdi ti Cibaduyut 🙏🙏",0,0,0,1,0,0
Sundanese,"Aa, abdi bade nanya, di mana bumi nu, di daerah mana? Salam, abdi ti Cibaduyut 🙏🙏",0,0,0,1,0,0
Sundanese,"Sumuhun, abdi oge hanjakal tos teu gaduh bapakna,😭",0,0,0,1,1,0
Sundanese,"Kang fiksi abi lahir di Sunda tapi nggak nggak di Jawa Barat hihihihi,",0,0,0,1,0,1
Sundanese,"Aya, kades desa Batujajar barat euy, JUARA!",0,0,0,1,0,1
Sundanese,"Kades desa Batujajar barat euy, JUARA, aya!",0,0,0,1,0,1
Sundanese,"JUARA, aya kades desa Batujajar barat euy!",0,0,0,1,0,1
Sundanese,"JUARA, aya kades desa Batujajar barat euy, aya!",0,0,0,1,0,1
Sundanese,"JUARA, aya kades desa Batujajar barat euy, aya, aya!",0,0,0,1,0,1
Sundanese,"Kabeh nuhun, usumnaon di Taiwanna?",0,0,0,1,0,1
Sundanese,"Punten mang dana, acarana ti tgl sabaraha nepi ka tgl sabaraha? 🙏🏻",0,0,0,1,0,0
Sundanese,"Punten mang dana, acarana ti tgl sabaraha nepi ka tgl sabaraha? 🙏🏻",0,0,0,1,0,0
Sundanese,"Punten mang dana, acarana ti tgl sabaraha nepi ka tgl sabaraha? 🙏🏻",0,0,0,1,0,0
Sundanese,"Punten mang dana, acarana ti tgl sabaraha nepi ka tgl sabaraha? 🙏🏻",0,0,0,1,0,0
Sundanese,"Punten mang dana, acarana ti tgl sabaraha nepi ka tgl sabaraha? 🙏🏻",0,0,0,1,0,0
Sundanese,Abi teu ngarti Sundha tapi ku ngarti subtitle na ganti ku Bahasa Inggris 😂😂,0,0,0,1,0,0
Sundanese,Enakeun nih lagu pikeun hajatan hhe,0,0,0,1,0,0
Sundanese,"Ceuk urang mah jalma goblog teh, geus nyaho pengungsi, tapi di bogohan, alasan'g ganteng pan, emang ganteng bisa di hakann ku sia.",1,1,0,0,0,0
Sundanese,"Eta baju hansip asa hayoh wae nya, teu di seuseuh seuseuh boa, bisi aya nu bosen kana baju hansip, cung saha wae??",0,0,0,0,0,0
Sundanese,"Susah susah gampangna ari komeun kdu nyien seuri mah, Katingali na gampang padahal susah ieu tehna",1,0,0,0,1,0
Sundanese,"Aya hiji dei mang makan d Banten, tapi nggak nggak nggak 😭",0,0,0,1,1,0
Sundanese,"Paling heboh pami nu nyanyina kang willy, Sanaos suanteuna kadang ngagaleong tp top teu bosen nontona, ngawona ngawona ngawona! 💪",0,0,0,1,0,0
Sundanese,"Kuat ka ngeunah kieu euy, teh saha namina?",0,0,0,1,0,1
Sundanese,Kang adi official di SoundCloud/Spotify? Lagu nu enakun euy,0,0,0,1,0,0
Sundanese,Kang adi official di SoundCloud/Spotify? Lagu nu enakun euy,0,0,0,1,0,0
Sundanese,Kang adi official di SoundCloud/Spotify? Lagu nu enakun euy,0,0,0,1,0,0
Sundanese,Kang adi official di SoundCloud/Spotify? Lagu nu enakun euy,0,0,0,1,0,0
Sundanese,Kang adi official di SoundCloud/Spotify? Lagu nu enakun euy,0,0,0,1,0,0
Sundanese,Kita ngapar sareng ngawangsong ka Singaparna,0,0,0,1,0,0
Sundanese,"Siaap, teu nanaon nuhun, tos mampir,🙏🙏",0,0,0,1,0,0
Sundanese,"Teu nanaon nuhun, siaap lur, tos mampir,🙏🙏",0,0,0,1,0,0
Sundanese,"Siaap lur, teu nanaon nuhun, tos mampir,🙏🙏",0,0,0,1,0,0
Sundanese,"Ceunah di neraka teh loba, awewe, ampun, ceunahna",0,0,1,0,1,1
Sundanese,"cepot ngarayu na menii kocak pisan haha, Ulah ku mobil pajero atuh akang moal mempan ka tteh azmy mah, hoyong kanu satia teh azmy mah sanes ka playboy jiga cepot heheuu",0,0,0,1,0,0
Sundanese,"neng suarana nu lepas, kuring teangan lagu nu suara neng nu lepas, saukur saran",0,0,1,1,0,0
Sundanese,"neng suarana nu lepas, kuring teangan lagu nu suara neng nu lepas, saran nu lepas",0,0,1,1,0,0
Sundanese,Kasih Mang pisan lahh. Sunda paling bagus! 👍,0,0,0,1,0,0
Sundanese,"Pecak teri pecak tomat didaunan, eneng nyeri aa nikmat urang cabut lalaunan, eeeaa",0,0,0,1,0,0
Sundanese,Kasih Ayna masih sok ngalak ieu 😂,0,0,0,1,0,0
Sundanese,Kasih Ayna masih sok ngalakna ieu 😂,0,0,0,1,0,0
Sundanese,mun teu d ajar d sakola d mana deui,1,0,0,0,1,1
Sundanese,"Bibi abi namina Tita Puspita jeung Lina Triana, hahaha!",0,0,0,1,0,0
Sundanese,"Bibi abi namina Tita Puspita jeung Lina Triana, hehehe!",0,0,0,1,0,0
Sundanese,Kalemnae sa eutiknae sih ulah Jumprit-jumpritnae an wae 😁😁😁 ieu lagu kalemnae sedih 😭😭😭,0,0,0,1,1,1
Sundanese,"Demii merinding jasa mang, rada cai mataan ie ningalina, nggak nggak nggak 😭😭",0,0,0,0,1,0
Sundanese,kabayan mun udin di duetkeun jeung si Dustin,0,0,0,1,0,0
Sundanese,"naha maneh boga kabogoh anu geulis, milikna alus euy hahaha urang subscribe yeuh mang, salam ti bogor, konten sunda populer,",0,0,0,1,0,1
Sundanese,"Ah, ngaliwetna aneh teu ku daun cau, he he, teu naon2 ketang nu penting nikmat, selamat tahun baru ah",0,0,0,1,0,1
Sundanese,"Ku ngin Cinta lagu urang dua, ti alam kang darso, pasti enakun ku ngin 3 pamuda berbahaya, hehehe. Di antos ti ayana, hehe.",0,0,0,1,0,0
Sundanese,Mang Fiksi teu tour Jabar deui? 🤭,0,0,0,1,0,0
Sundanese,Mang Fiksi teu tour Jabar deui? 🤭,0,0,0,1,0,0
Sundanese,Mang Fiksi teu tour Jabar deui? 🤭,0,0,0,1,0,0
Sundanese,Mang Fiksi teu tour Jabar deui? 🤭,0,0,0,1,0,0
Sundanese,Mang Fiksi teu tour Jabar deui? 🤭,0,0,0,1,0,0
Sundanese,"Hatur nuhun pisan mang, urang orang Sunda bangga aya pemuda jiga amang ngangenalkeun bahasa Sunda ka sadarayana 🙏🙏🙏",0,0,0,1,0,0
Sundanese,"Urang Sunda bangga aya pemuda jiga amang ngangenalkeun bahasa Sunda ka sadarayana, hatur nuhun pisan mang 🙏🙏🙏",0,0,0,1,0,0
Sundanese,"Hatur nuhun pisan mang, urang Sunda bangga aya pemuda jiga amang ngangenalkeun bahasa Sunda ka sadarayana, 🙏🙏🙏",0,0,0,1,0,0
Sundanese,"Geus 4 taunna, mang kmhna damng?",0,0,0,1,0,1
Sundanese,"kudu enggal enggal kawin ieu mah, soalna seeur nyarios gera kawinn tos bujangan hihi",0,0,1,1,0,0
Sundanese,"FIKSI Meuli kuda meuli sapi Di bawa ka bekasi Mang dana tara mandi Awak na bau tarasi, Panas panas nasi goreng Dahar na di simpang tilu Abi mah rumasa jalma goreng Tapi pamajikan boga tilu. Wkwkwk, punten mang, Ges ah bisi mang dana nurutan. Salam ti Jasinga bogor",0,0,0,1,0,0
Sundanese,Team ASSIC nggak hadir ieu aduh,0,0,0,0,1,0
Sundanese,"Idola aing mantap, fiksii, Gasskeun, salam sunda urang.",0,0,0,1,0,1
Sundanese,"Sunda na ti mana ieu teh? Cik mang koleb jeung si asel saputra, sigana rame 😅",0,0,0,1,0,0
Sundanese,"Sunda na ti mana ieu teh? Cik mang koleb jeung si asel saputra, sigana rame 😅",0,0,0,1,0,0
Sundanese,"Sunda na ti mana ieu teh? Cik mang koleb jeung si asel saputra, sigana rame 😅",0,0,0,1,0,0
Sundanese,"Sunda na ti mana ieu teh? Cik mang koleb jeung si asel saputra, sigana rame 😅",0,0,0,1,0,0
Sundanese,"Sunda na ti mana ieu teh? Cik mang koleb jeung si asel saputra, sigana rame 😅",0,0,0,1,0,0
Sundanese,"Mantap, lagu ieu ngalangkeun boga, ieu euy ngalangkeun video, ngalangkeun nu keur nyepetan, nu gaduh sametan, ngalangkeun sukses terus kanggo mang fiksi, saparakanca, sehat utami mah, karep sadayana",0,0,0,1,0,0
Sundanese,"Mantap, lagu ieu ngalangkeun boga, ieu euy ngalangkeun video, ngalangkeun nu keur nyepetan, nu gaduh sametan, ngalangkeun sukses terus kangge mang fiksi, saparakanca, sehat utami mah, karep sadayana",0,0,0,1,0,0
Sundanese,"Kendang tukangna, anu aya di bawa balik, teu mang ngapung?",0,0,0,1,0,0
Sundanese,"Saha anu bisa ngasupkeun jeung sikina,",0,0,0,1,0,0
Sundanese,"sami nuhun, hayang panggih ath lah😥",0,0,0,0,1,0
Sundanese,"nangkeun nuhun, hayang panggih ath lah😥",0,0,0,0,1,0
Sundanese,"Hebaaat, mang mung basa Sundana rada rapihken ulah babeulit, nya, nya",0,0,0,1,0,1
Sundanese,"Ahahaha, cerita abi pisan mimiti menang org tasik tahh, ayeuna kalah janten urang tasik tos ti 2009 🤣",0,0,0,1,0,1
Sundanese,"Beuki geulis ieu budak, mang anton halahhh, suksessna terus ka sadayana",0,0,0,1,0,0
Sundanese,"Kasihan, asep nu hayu ngajak awewe ngajak ngajak, tapi nggak trending,😢",0,0,0,0,1,0
Sundanese,"Awewe nu hayu ngajak asep, tapi nggak trending,😢",0,0,0,0,1,0
Sundanese,Galagadotna parahyangann ieu mhe 😂😂😂,0,0,0,1,0,0
Sundanese,"a: buah nu matak bingung? b: kadu/teu apal a: apel b: hah? naha apel? a: tah pan bingung aya deui a: gajah ngapung katingali naon na? b: suku a: salah, katingali bohong na atuh",0,0,0,1,0,0
Sundanese,"a: buah nu matak bingung? b: kadu/teu apal a: apel b: hah? naha apel? a: tah pan bingung aya deui a: gajah ngapung katingali naon na? b: suku a: salah, katingali bohong na atuh",0,0,0,1,0,0
Sundanese,"a: buah nu matak bingung? b: kadu/teu apal a: apel b: hah? naha apel? a: tah pan bingung aya deui a: gajah ngapung katingali naon na? b: suku a: salah, katingali bohong na atuh",0,0,0,1,0,0
Sundanese,"a: buah nu matak bingung? b: kadu/teu apal a: apel b: hah? naha apel? a: tah pan bingung aya deui a: gajah ngapung katingali naon na? b: suku a: salah, katingali bohong na atuh",0,0,0,1,0,0
Sundanese,"a: buah nu matak bingung? b: kadu/teu apal a: apel b: hah? naha apel? a: tah pan bingung aya deui a: gajah ngapung katingali naon na? b: suku a: salah, katingali bohong na atuh",0,0,0,1,0,0
Sundanese,"Sae mang, pokonamah ieu chanel ngabalé sukses selalu, jadi janteun no 1 kuring😊😊😊😊",0,0,0,1,0,0
Sundanese,"Naon kaleuwihan maneh? Abdi mah pak, pami ngadahar bala bala 5 ngakuna 1, 😂😂😂",0,0,0,1,0,0
Sundanese,"Naon kaleuwihan maneh? Abdi mah pak, pami ngadahar bala bala 5 ngakuna 1, 😂😂😂",0,0,0,1,0,0
Sundanese,"Naon kaleuwihan maneh? Abdi mah pak, pami ngadahar bala bala 5 ngakuna 1, 😂😂😂",0,0,0,1,0,0
Sundanese,"Naon kaleuwihan maneh? Abdi mah pak, pami ngadahar bala bala 5 ngakuna 1, 😂😂😂",0,0,0,1,0,0
Sundanese,"Naon kaleuwihan maneh? Abdi mah pak, pami ngadahar bala bala 5 ngakuna 1, 😂😂😂",0,0,0,1,0,0
Sundanese,"Yujeng mantaap, kudu ngalakukeun lagu Tokecang, yujeng ku yujeng",0,0,0,1,0,0
Sundanese,Ku ngiring sabaraha warna Jawabana = tiluwarna 😁😁😁 Na Para ku ngiring anu bolong Jawabana= paralon Hhee🙏🙏🙏,0,0,0,1,0,0
Sundanese,"Kasihna mah teu ngahayang di sini, Akibat sakitna, moal aya tiasa ngubaran nana,",0,0,0,0,1,0
Sundanese,"teu bosen unggal usik nyetel lagu ieu, rek di imah rek na mobil, pokona mh 👍👍",0,0,0,1,0,0
Sundanese,"Kamana atuh gaya, Ciga jaman2nya usum ngabandringan hayam tatangga, Hahaha",0,1,0,1,0,0
Sundanese,"Mang ngadamel kontenak nu lucu pisan,",0,0,0,1,0,0
Sundanese,"Ku urang teu di skip tah iklanna, sing gancang beunghar, #ASSC",0,0,0,1,0,0
Sundanese,Urang mantan anu di sakiti mang,0,0,0,0,1,0
Sundanese,"Ku indung nu ngabalih, di 2 keun, di tilu keun, abdi teu relaa, hati kapanasan awak katirisannn🤣 #sukabumi",0,0,0,1,1,0
Sundanese,"Kudu kmh atuh aeng tehna ieu,",1,1,1,0,1,1
Sundanese,"Sunda jadah anggeus, Sunda buhun acan ngapung",0,0,0,1,0,0
Sundanese,"Kasihna nu ngin, lagu nu ngin, tapi artis asli nu ngin lagu ieu teh,?",0,0,0,1,0,0
Sundanese,"Waduh, urang orang Purwakarta teu ngawartu geningna",0,0,0,0,0,1
Sundanese,"Waduh, urang Purwakarta teu ngawartu geningna",0,0,0,0,0,1
Sundanese,"Logat Majalengka nu khas, teu heran urang mah, Bener lah keneh jadi patani, da lamun aweuh patani nu beunghar maol bisa dahar heuh teu",0,0,0,0,1,0
Sundanese,Sok atuh Willy ngiringkeun lagu,0,0,0,1,0,0
Sundanese,nu pasti pisan maknyos kana hate 🙏😊😊👍,0,0,0,1,0,0
Sundanese,"nu pasti pisan maknyos kana hate, pasti pisan maknyos 🙏😊😊👍",0,0,0,1,0,0
Sundanese,Teu nanaon sakali kali mah telat datang ka mereun 😅,0,0,0,1,0,1
Sundanese,"Kawih pasundan nu kawih, hayu ah gbragkeun acara yutube ku, si dahlan bravo, urang sunda, kbeh beh pusingeun.",0,0,0,1,0,0
Sundanese,Kasih inget jaman smp lagu ieu teh mantap,0,0,0,1,0,0
Sundanese,"Sing sarehatna Mang, lancar di segala rupa. Btw, urang bisa ngarani inspirasi jang ngaran budakna. Wkwkw. Intina, sing sehatna Mang! 😇",0,0,0,1,0,0
Sundanese,"aduhh gasskeun ah pkonamah, kerenn mantep luar biasa, Suara na terngiang-ngiang",0,0,0,1,0,1
Sundanese,"euweuhan cai, heuras siga kai, pas rek ombeh, suku",0,1,0,1,1,0
Sundanese,"Abdi ti Cimahi, salam wanoh ka sadayana, 🙏🏻🙏🏻",0,0,0,1,0,0
