language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Amharic,አቦስንትገገማ ባንዳ ባንቺ ቤት ሽብር ተኩስ ጅማ ገገማ ነው አለ,1,1,0,0,0,0
Amharic,ባንዳ ባንቺ ቤት ሽብር ተኩስ ጅማ ገገማ አቦስንትገገማ ነው አለ,1,1,0,0,0,0
Amharic,አማራን ይሄን መሳይ ሆዳም ወክላለው ብለው በስሙ ሲቀላምዱ እንደ ማየት አሳዛኝ ነገር የለም። ኤርትራን ጉሮሮዋን ይዘን የሰረቀችውን,0,1,0,0,1,0
Amharic,አንተር ባይ ጥሩ ገለፃ ናት!,0,0,0,1,0,0
Amharic,በጣም ያሳዝናል ሁላችን እንሞታለን በዚህ በ21 ክፍለ ዘመን ወገንን መግደል የገዳይ ሂሊና እንዴት እረፍት ያገኛል ግን ባገራችን ገድለው ከበሮ የሚመታ,0,0,0,0,1,0
Amharic,ኧረ ክልቀችን እየሄድን ነው😭😭😭,0,0,0,0,1,0
Amharic,አይዞሽ ፍቅር መች እንሚዝሽ አይታወቅም ብቻ አንቺ ስሜትሽን ተቆጣጣሪው በራሱ ጊዜ ይለቅሻል,0,0,0,0,1,0
Amharic,በአፍ ብልፅግና በተግባር ድህነት በአፍ እድገት በተግባር ውርደት በአፍ ደህንነት በተግባር ስጋት በአፍ መልካምነት በተግባር ክፋት በአ,0,1,0,0,0,0
Amharic,እንግዲያ ፕራንክ ምባል ነገር ቅጥ አጣ አሁንስ,1,1,0,0,0,0
Amharic,አዎ ሀሜስ አይጠፋም በእስራኤል አረመኔያዊ ጭፍጨፋ አሁን ሀማስ ህዝብ ሆነ ህዝብ ደግሞ አይጠፋም እንደ እስራኤል አረመኔያዊ ጭፍጨፋ አሁን ሀማስ ህዝብ ሆነ ህዝብ ደግሞ አይጠፋም እንደ እስራኤል አረመኔያዊ ጭፍጨፋ አሁን,1,1,0,0,0,0
Amharic,እናመሠግናለን ትምህርት ነው እናልፍናለን,0,0,0,1,0,0
Amharic,እንደ አሁንም ብዙ ግድያ ብዙ ጭካኔ እናያለን በአሁንም ብዙ ጠንካራ ህግ ከሌለ በነፃነት እየገደለ ታሰሮ በዋሰ በብር እየ,1,0,1,0,0,0
Amharic,ተስፋየ ገብረ እባብ በምድር የለም ሞቷል በሰማይ ደሞ ገሀነም ውስጥ ያስገባው መጥፎው ሁሉ ለሱ ይሁን እሱን ለሚከተሉትም እንደዛው ሞት ለነሱ ይሁን,1,1,0,0,0,0
Amharic,አንተንታይበት በህይወት 100ውሸት ውሸት ነው,1,0,0,0,0,0
Amharic,በህይወት 100ውሸት ውሸት አንተንታይበት ነው,1,0,0,0,0,0
Amharic,እንኳን አምላካችን በስካቫተር እላዩ ላይ ያፈረስከው ሰውዬ ይሄ የነሱ ስቃይ በልጅህ በቤተሰብህ,1,1,0,0,1,0
Amharic,በር በርታት በተለያዘዋቅ እንደ ኢትዮጵያ በር የተለያዘዋቅ ነው በር በርታት በተለያዘዋቅ እንደ ኢዮትዮጵያ በር የተለያዘዋቅ ነው በር በርታት በተለያዘዋቅ እንደ ኢዮትዮጵያ በር የተለያዘዋቅ ነው በር በርታት በተለያዘዋቅ እንደ ኢዮትዮጵያ በር የተለያዘ,0,1,0,0,0,0
Amharic,በታሪኳ ለመጀመሪያ ጊዜ ጨረቃ ላይ አረፈች፡፡,0,0,0,0,0,0
Amharic,ጨረቃ ላይ አረፈች በታሪኳ ለመጀመሪያ ጊዜ,0,0,0,0,0,0
Amharic,ጨረቃ ላይ አረፈች፡፡ በታሪኳ ለመጀመሪያ ጊዜ,0,0,0,0,0,0
Amharic,እኔ በአይኒ አየሁት ካለ ፍቅር ከመኖር ካፋቀሩት ጋር ተጎሳቅሎ መኖር ይመ,0,0,0,1,0,0
Amharic,በጣም ተቃምቃም ሰው ነው!,0,0,0,1,0,0
Amharic,እነምትሆኝ አልጠራጠርም እንደምትሆኝ አልጠራጠርም እንደምትሆኝ አልጠራጠርም እንደምትሆኝ አ,0,0,0,1,0,1
Amharic,ከመከላከያ ጎን የቆማችሁበትን ቀን አስታውስ ስሜታዊ አትሁን?,0,0,0,0,0,0
Amharic,ትክክል ቀጥታ የሆነውን ነው የሚታየው አላህ ይድረስላቸው የአረብ መንግስቶችኮ,0,0,0,0,1,0
Amharic,ውሻው ወዴት እንደተወሰደ ነው የጨነቀህ? ስንት መከራ ባለባት ሀገር ውስጥ ተቀምጠህ ስለጠገበ ውሻ ትዘግባለህ። ምን ይመስላል!,1,1,0,0,0,0
Amharic,ውሻው ወዴት እንደተወሰደ ነው የጨነቀህ? ስንት መከራ ባለባት ሀ,1,1,0,0,0,0
Amharic,ውሻው ወዴት እንደተወሰደ ነው የጨነቀህ? ስንት መከራ ባለባት ሀገር ውስጥ ተቀምጠህ ስለጠገበ ውሻ ትዘግባለህ። ምን ይመስላል!,1,1,0,0,0,0
Amharic,ውሻው ወዴት እንደተወሰደ ነው የጨነቀህ? ስንት መከራ ባለባት ሀ,1,1,0,0,0,0
Amharic,"እንደ አምላክ አብይን ካላመለክን ያለ ህዝብ ነው ዋጋውን ያገኘው ይሄ መሪ ሸይጣን ይመስል ደም ካላዬ አገር ሚመራ ማይመስለው ገዳይ መሪ ነው ያስፈራል,
እንደ አምላክ አብይን ካላ",0,1,0,0,0,0
Amharic,አፍሪካዊያን ጳጳሳት የሮማው ሊቀ ጳጳስ ተመሳሳይ ፆታ አፍቃሪያን ያወጡትን አዋጅ ተቃወሙ,0,0,0,0,0,0
Amharic,በጣም የሚገርም ነው!,0,0,0,0,0,1
Amharic,ከአንድ አመት ምናምን በፊት በሆነ አጋጣሚ በአካል አግኝቼው ነበር። ከምታስቢው በላይ በሳል እና የሚገርም አረዳድ ያለው ሰው ነው!,0,0,0,1,0,0
Amharic,ወንድሜ አገርትዋ በድርቅ ተመታለች በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ በመሰረተ,0,1,0,0,0,0
Amharic,የህውሃት ስኬት ህዝባዊ መሰረት ማግኘቱ ነው።የፕሮፌ ብርሃኑ ዕረጅም ጉዞ ስላላገኘ መሰረት ነው።,0,0,0,0,0,0
Amharic,በአማራ ክልል ስላለው ሁከት ለመምከር መሪዋን ባለፈው ጊዜ የተዋህዶ ሲኖዶስን ግጭት ፈጥሮ ለመመካከር ጣሊያን ሄደ።,0,1,0,0,0,0
Amharic,እኛ ስጋት ግብፅ በሆነ ነገር ታደርገናለች ብለን ሳይሆን ግብፅ መፈረካከሷ ረዳቶችዋም መውደቃቸው አይቀርምና በኢትዮጵያ,0,0,1,0,0,0
Amharic,እኛም አልገባንም ምን አመፃደቀሽ እኛም ለምን እያልን ነው ሙስሊም ላደረከኝ ላደረከኝ እንጦሮጦስ ጊቢ ከንቱ ለእኛም አዲስ ነው አፈር መቅመስ አለ,1,1,0,0,0,0
Amharic,አንተንማ አይደለም መምታት መግደል ነው ያለበት 😁😁😁,0,1,0,0,0,0
Amharic,እኛ አስፋልግም እና አንፋልግም ጦርነት አስፋልግም የኔ ወንድሜ,1,0,0,0,0,0
Amharic,አልተገናኝቶም አለ ህዝቡ የሚፈልገው መንገድ ነው እየተራበ እተጠማ መንገድ ምን ይሰራለታል መንገዱ,1,0,0,0,0,0
Amharic,ከኦርቶዶክስ ልጆች ወይ ሞት ወይ ነጻነት ተባለዋል!,1,0,0,0,0,0
Amharic,እንደ ኦሮሚያ መንግስት ስሜታዊ መንግስት አለ? በአንድ ሰው አምባገነንነት እንደሚመራ ከውሳኔዎቹ አልጠራጠርም,1,1,0,0,0,0
Amharic,እንደ ኦሮሚያ መንግስት ስሜታዊ መንግስት አለ? በአንድ ሰው አምባገነንነት እንደሚመራ,1,1,0,0,0,0
Amharic,እባካችሁ ይሄ ፕራንክ የምትሉት አስተማሪ ቢሆን ጥሩነ,1,0,0,0,0,0
Amharic,እንግዲት አማራ ክልል በተለያዩ ምንቃብ በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል በተለያዩ አማራ ክልል,1,0,0,0,0,0
Amharic,ብቃት የለም ኋላቀር የሆነ አሰራር ነው ያለው። ኬንያ፣ ዩጋንዳ፣ ሩዋንዳ ታንዛኒያ እንደዚህ ዓይነት መንዛዛት የለም።,1,0,0,0,0,0
Amharic,እንግዲት በተቃምም እና አቃጣይ በተቃምም ሽፍታን መማፀን እስቲ ምን ይሉታል?,1,1,0,0,0,0
Amharic,እንግዲት እና አቃጣይ በተቃምም ሽፍታን መማፀን እስቲ ምን ይሉታል?,1,1,0,0,0,0
Amharic,አስተዳደር በደል ትጠይቃለህ እንጂ ራስህ በራስህ ፓትርያርክ አትሆንም። ኦርቶዶክስ እንደ ሌሎቹ እምነቶች አይደለችም በጣም ጥልቅና ከባድ ሐ,1,0,0,0,0,0
Amharic,ከመልካም ሰው ጎን መቀመጥ በተለያዩ ተቃምቃም አያደርግም።,0,0,0,0,0,0
Amharic,እይዞህ እነሱም በትላንትናው ሀዘን እየተዕናኑ ነው ደረት ካለህ ነፉ አርገህ ውጣ,0,0,0,0,0,0
Amharic,ምንይባላል አህያ ተብሏል በአህያ ተብሏል,0,1,0,0,0,0
Amharic,ምንይባላል አህያ ተብሏል በህይባ ተብሏል,0,1,0,0,0,0
Amharic,እንደምንድና አድስ ነገር አንች አይደለም እንደሌብናት ስዎርድ ስዋራድ የማጠ ውብ በህለችን,0,1,0,0,0,0
Amharic,አፈረስኩ ብሎ ተዝናንቶ የነበረ የሚደነግጠው ዘግይተህ አለመፍረስህን ስታሳየው ነው! በዚህም ስሜታዊ እርምጃ ይወስዳል! ብዙ ትልል,1,0,0,0,0,0
Amharic,አአ የኦሮሞ ስለሆነች ብዙም አይነፈም አድማው,0,0,0,0,0,0
Amharic,እንደምን አይነት ደንቆሮ ነህ ባክህ መሬት ላይ ያለው ጉዳይ ሌላ ነው,1,1,0,0,0,0
Amharic,እንግዲያዊ መሀመድ ማለት ውሸታም አራጅ አሸባሪ ፀረ ሰላም ሸርሙጣ ነበር,0,1,0,0,0,0
Amharic,በሆነ ግዜ የመን ሒጄ ነበር ግን ያየሁት ነገር ሆዴ በላው የመን ታኢዝ የሚባል ወደብ ጫ,0,0,0,0,1,0
Amharic,አንተም ከነሱ ነህ ለዘረኞች አይወጥላቸውም,0,1,0,0,0,0
Amharic,አንተም ከነሱ ነህ አንተም ከነሱ ነህ ለዘረኞች አይወጥላቸውም,0,1,0,0,0,0
Amharic,ስምራ ሽንስ ፕራንክ ነው እዳይል ነው የፈራሁለት😂,0,0,1,0,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,1,0,0,0,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,0,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,0,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,0,0,1
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,1,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,0,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,1,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,1,0,0,1,0,0
Amharic,ሰው ልጆች እንደእነዚህ አንበሳ(ገሙዋፔ)፣ ከጅብ(ጎዳርያፔ)፣ መዳ አህያ (ሃርድዳፔ)መማ,0,0,0,0,0,0
Amharic,አንቺ ነገር በሉኝ አለች አይጥ 🤣🤣🤣111,0,0,0,0,0,0
Amharic,ቅስናንማ እንደ አንድ የስራ መስክ ነው የሚያዩት?,0,1,0,0,0,0
Amharic,አሁፈ በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በተለያዩ ተቃምታት እና ተቃምታት በ,0,0,0,1,0,1
Amharic,እንደ ትልቅ ዜና ማቅረብ አይጠበቅባችሁም ነበር ሁሴን ለነገ ሳይል የተጠቀመባቸው ቋንቋዎች የዲፕሎማሲ ድህነት,1,0,0,0,0,0
Amharic,ሆልውድ ለኔ ሀብትና ትምህርት ቤቴ ነው,0,0,0,0,0,0
Amharic,ልብ ብለህ ተመልከት የቀለሞቹ አቀማመጥ የተለያዩ ናቸው ፣ ልክ እንደ ጋና ባንዲራና የኢትዮጵያ ። የኦሮሚያ ክ,0,0,0,1,0,0
Amharic,እንግዲያ ተሳካልህ ነበር የምፈልገው ገጣጣጣ,1,1,0,0,0,0
Amharic,ተሳካልህ ነበር የምፈልገው እንግዲያ ገጣጣጣ,1,1,0,0,0,0
Amharic,ቤተመንግስት የፒኮኩ በተለያዩ ባይችልም። ሃገሪቷን በመሰባበር ልክ እንደ ሕጻን ልጅ ያዙኝ ልቀቁኝ ባዩ አብይ ጥፋቱን ሌላ ላኡ ነው የሚደፈድፈው።,0,1,0,0,0,0
Amharic,እንደ ሞት ወደቀ ሲኦል ድል ሆነ!,0,0,0,1,0,0
Amharic,አንቺን አምላኪወች በተለያዩ አስመሳይ እና ገላጭ ሆክ በተቃ,1,1,0,0,0,0
Amharic,ይህ ማሃይም ደንቆሮ ዝምብሎ ከዛም ከዚህ ሰባስቦ ይለፈልፋል,0,1,0,0,0,0
Amharic,አይ አስተላትህን በሌቭልህን ዝቃጭ ነህ ቱ,0,1,0,0,0,0
Amharic,አይ በሌቭልህን ዝቃጭ ነህ ቱ አስተላትህን,0,1,0,0,0,0
Amharic,በዩክሬን ላይ ወታደራዊ ጥቃቱ ተጠናክሮ ይቀጥላል ሲሉ ዛቱ ነው,0,0,0,0,0,0
Amharic,በዩክሬን ላይ ወታደራዊ ጥቃቱ ተጠናክሮ ይቀጥላል ሲሉ ዛቱ ነው፡፡,0,0,0,0,0,0
Amharic,በሙሉ ቁጥር ነው ብቅ የሚሉታ?,0,0,0,0,0,0
Amharic,እዚህ ድራማ ሃና ዮሐንስ ብትገባበት ደሞ ሴራው ይገርም ነበር ግን አሁንም ምርጥ ነው እንደ እዚህ በተለያዩ ተቃምቃም እንደሚሰልባት እንደሚሰልባት እንደሚሰልባት እንደሚሰልባት እንደሚሰልባት እንደሚሰልባት እንደሚሰልባት እን,0,0,0,1,0,0
Amharic,አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣ አማራነት አማራነት ነውን፣,1,0,0,0,0,0
Amharic,ትንሽ አታፍርም አማራ ኦርቶዶክስ ስትል ዘረኛ ኦርቶዶክስ መቼም ዘር አትቆጥርም ዘረኛ ሁላ ትንሽ ቆይታችሁ ክርስቶስ አማራ ነ,1,1,0,0,0,0
Amharic,እንደ እሌኒን አሸባሪ እያላችው ዘግባችው አሁን ደግሞ ስለሷ ጥሩ ነገር ታወራላችው አይ ETV የእናንተን መጨረሻ ብቻ ያሳየኝ ለመጣው ሁሉ,1,1,0,0,0,0
Amharic,በጣም አሳሳቢና የሚያስፈራው ኢትዬጲያ የየጎዝሊያቪያ እጣ እንዳይደርስባት,0,0,1,0,0,0
Amharic,በጣም ያሳዝናል ነብስህ በገንት ያኑርልን ለመላው ቤተሰብ በሙሉ መጽናናቱን ይስጣቸው,0,0,0,0,1,0
Amharic,በተለይ በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማም በተሰማ,1,1,0,0,1,0
Amharic,እኛ በተለመደ ሆኖ አልቀርተኝ በከተማ ሽፍታ ማለት ነው እኛ በተለመደ ሆኖ አልቀርተ,1,0,0,0,1,0
Amharic,እነዚህ ለምንም የማይጠቅሙ ገልቱዎች ናቸው እኔ የሚገርመኝ ኢቶ360ዎች አብይ አብይ ብለው ሊሞቱ ነው የቂም በቀል ስራ ነው የሚሰሩትየግል ቁረሾ አለባቸ,1,1,0,0,0,0
Amharic,እኔን የሚያስቀኝ ጉልሩና ጉልፈም ለብሽሽቅ የሚስቋት ሳቅ እየተቃጠሉ ይስቃሉ ወይኔ እኔን የሚያስቀኝ ጉልሩና ጉልፈም ለብሽሽቅ የሚስቋት ሳቅ እየተቃጠሉ ይስቃሉ ወይኔ እኔን የሚያስቀኝ ጉልሩና ጉልፈም ለብሽሽቅ የሚስቋት ሳቅ እ,0,0,0,1,0,0
Amharic,በተለያዩ ጊዜ እናለህ ፕራንክ ሰራህኝ እንጂ,0,0,0,1,0,0
Amharic,አብይ አህመድ አብይ አህመድ አብይ አህመድ አብይ አህመድ አብይ አህመድ አብይ አህመድ አብይ አህመድ አብይ,1,1,0,0,0,0
Amharic,ማን ተሳደበ መልካም መንገድ ነው ያልነው,0,0,0,0,0,0
Amharic,እንግዲት ተወግራ ትገደል ። ጨካኝ ነች ።,1,1,0,0,1,0
Amharic,ለዶሮ ኣጥንት አየስፈልግም ጣጋራ ለሱማለያ ጦርነት አየስፈልግም ዥግጅት ኢቶጵያ የጀግነ የባዛበ ጴጥሮስ ሀገረ ማሆኑን አያዎቁ,0,1,0,0,0,0
Amharic,በጣም ያሳዝናል አይዞሽ እግዚአብሔር ይጠብቅሽ,0,0,0,0,1,0
Amharic,እንደ ምንድነው ህጻናት ግድያ ለምን ህግ ተከታትሎ ለ,1,0,0,0,1,0
Amharic,ይህ ግፍ ከአብይ ነው የመጣው አይዝን ወገኔ ነው,0,1,0,0,1,0
Amharic,በቁም የሞተ ሀብታሙ ሺምልስ ነብሳቹን አይማር።,0,1,0,0,0,0
Amharic,ብቻ ቆይተሽ ፕራንክ ነው ብለህ እንዳታጉላላላን ዋ አንተ ሞላጫ😂,0,1,0,0,0,0
Amharic,እንደማን ከፈጣሪ ዉጪ ቅኔዉ ወዳጀዋ ምንም ልትገዛ ምንም ሰዉ ልትጨፈጪፍ ልትገል አካል ልታጎል ትችልአለህ ግን ዋ,1,0,0,0,1,0
Amharic,አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታች፤ አንተን በተለያዩ ተቃምታ,0,1,0,0,0,0
Amharic,እረ አቤሎ ስለኛ እስብ ዝም ብለህ የውጩን ተወው,0,0,0,0,0,0
Amharic,እግዛብሔር ያሳድግልህ ምርጥ አባት ነው፡፡,0,0,0,1,0,0
Amharic,በቃ አሁን ደግሞ አብረን እንተኛ ብትለው ዳኒ የሚያለቅስ የሚመስለኝ እኔን ብቻ ነው እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እኔ እንደ እ,0,1,0,0,0,0
Amharic,በምድር ላይ ሰው ቢፈለግ እንደ አብይ አህመድ አይነት አረመኔ የሆነ ሰው አይኖርም የእርሱኮ ሲደርስብህ ቀርቶ ስታስበው ይዘገንናል,0,1,0,0,0,0
Amharic,የዩክሬን ምርኮኞችን የያዘች ጄት ድንበር አቅራቢያ መከስከሷን ሩሲያ ገለጠች,0,0,0,0,0,0
Amharic,እንደምንቃዊ ተዘጋጁ ተወላጅ ሞት ተፈረደበት በራሡ ተወላጅ ሞት ተፈረደበት በራሡ ተወላጅ ሞት ተፈረደበት በራሡ ተወላጅ ሞት ተፈረደበት በራሡ,1,0,0,0,1,0
Amharic,እንደ ፓለቲካና እድገትአንድነት በተለያዩ ተቃምታችሁ በተለያዩ ተቃምታችሁ በተለያዩ ተቃምታችሁ በተለያዩ ተቃምታችሁ በተለያዩ ተቃምታችሁ በ,1,0,0,0,0,0
Amharic,እየሆነ ያለውን ማሰብ ያሳምማል ከሁሉም በላይ ግን ምንም ማድርግ እንደማትችል ማወቅ ስቃዩን ያበረታዋል ለዚህ ነው የደከመኝ ለዚህ ነው መራቅን ምርጫ ማድረጌ,0,0,0,0,1,0
Amharic,እንግዲያን በምድራችን በምንም አይሰቀጥጥህም አይደል?,1,1,0,0,0,0
Amharic,በሁለቱ ታዋቂ የኦሮምኛ ዘፋኞች መካከል የተፈጠረው ምንድን ነው?,0,0,0,0,0,0
Amharic,እኔንም የገረመኝ ይሄ ነው በጣም ተቸገሩ,0,0,0,0,0,1
Amharic,ለሰራሽው ግፍ የተከፈለሽ ትንሹ ጉዳይ ነው ነውረኛ ከመባለግሽ አለማፈርሽ።,0,1,0,0,0,0
Amharic,ከነዳጅ ዋጋ እየሻቀበ ለረጅም ጊዜ ሊቆይ ይችላል ሲሉ የነዳጅ ላኪዎች ህብረት መሪ አስጠነቀቁ,0,0,1,0,0,0
Amharic,በዚህ ዘመን በእግሩ ያለጫማ የሚሄድ ህብረተሰብ በጠራራራ ፀሃይ ጋቢ ሚለብስ ደሃ ገበሬ በሞላበት ሃገር ቤተመንግስት መገ,0,0,0,0,1,0
Amharic,ከኛ አዘፋ ከፋ ነው ቦሌ ሚካኤል ያሉት ሶማሊያን,0,0,0,0,0,0
Amharic,ለኔ የሆነ ያህል እረካሁ ደስ ሲል።,0,0,0,1,0,0
Amharic,በአፍጋኒስታን ባለሥልጣናት ለመንግሥት ሥራ የቀጠሯቸውን ዘመዶቻቸውን እንዲያሰናብቱ ታዘዙ,0,0,0,0,0,0
Amharic,እንግዲያዊ ካሳ አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አንቺን አን,1,0,0,0,0,0
Amharic,ለምን ትዋሻላቹ የሞቱት አይሁዳዎች 250አልፉዋል ይገባቺዋል ድል ለፍልስጠም,0,1,0,0,0,0
Amharic,ዋዉ ፋኖዬ አባይ ግድብንም ተቆጣጠር እኛ አዲስ አበቤዋች ያንተዉ ነን እየመጡ ነዉ,0,0,0,1,0,0
Amharic,በኢሬቻ ላይ ጥላቻ፣ ቂም በቀል እና ተንኮል የለም። ምክኒያቱም ኢሬቻ የሰላም እና የምስጋና በዓል ነዉና።,0,0,0,1,0,0
Amharic,በሂወታችሁ ተስፊ,0,0,0,1,1,0
Amharic,እፍፍፍ በጣም እንዳለያል እንዴት እንዳለያል 😭😭😭💔💔💔,0,0,0,0,1,0
Amharic,ለዳያመንድ/ለወርቅ/ ብዙ ከለላ ያስፈልጋል!!! ሰው ለመታየት ብሎ /ከለላው ከፍ ለማለት/ የምያደርገው ጥረት አይመቸኝም!!!,0,0,0,0,0,0
Amharic,በተለይ ተቃምቃም ነው ያስተዋወቅቀውን ቢኒያም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃምቃም በተለያዩ ተቃም,0,1,0,0,0,0
Amharic,ትመቸኛለህ ግን በጣም ኦሮሞን የሚዉድ ዘረኛ ነው,0,1,0,0,0,0
Amharic,ትመኛለህ ግን በጣም ኦሮሞን የሚዉድ ዘረኛ ነው,0,1,0,0,0,0
Amharic,በጣም ትግራይን በሻሻ ያደረገ አየር ሃይል አቢይ አሕመድ እዛ ውስጥ የትግራይ መ,0,1,0,0,1,0
Amharic,ተጨዋቾችን ለ10 ደቂቃ ከሜዳ የሚያግዱበት ሰማያዊ ካርድ ሊሞከር ነው የእግር ኳስ ዳኞች,0,0,0,0,0,0
Amharic,የእግር ኳስ ዳኞች ተጨዋቾችን ለ10 ደቂቃ ከሜዳ የሚያግዱበት ሰማያዊ ካርድ ሊሞከር ነው,0,0,0,0,0,0
Amharic,አንተኛ ቂጥ በበረከት በተለያዩ ቅናተኛ ቀልጣም ነህ ቅሌታም,0,1,0,0,0,0
Amharic,የውሸት ዶክተር ገጸባህሪው አስፎገረበት,0,0,0,0,0,0
Amharic,ኧረ ሚኮ አሻራ ይመርመር ያማል ቅኔው ክክክይ,0,0,0,0,0,0
Amharic,እንደ ምን መንግስት ነው የምን መጠበቅ ነው ወንድሜ ነፍስን ይማረው በጣም ልብ ይሰበራል ወይ ገ,1,0,0,0,1,0
Amharic,ሰውን ባንዳ ከማለት አስቀድመው ተገቢውን ጥናት እና መረጃ ስብሰባ ያድርጉ። የኢትዮጵያን ፓለቲካ በአግባቡ ያጢኑ። የመረዳት አቅ,1,0,0,0,0,0
Amharic,ሕንዳዊው ነጋዴ ለሚስቱ ታጅ መሐልን የመሰለ ቤት አሠራባት,0,0,0,0,0,0
Amharic,አንዳንድ ጊዜ ከካሜራ ጀርባ ቆሜ አለቅሳለሁ የጋዛው ጋዜጠኛ,0,0,0,0,1,0
Amharic,ልጅም ምንባሌ በተቃምም ባለጌ አረመኔ አይደለችም ጨዋ አምላኳን የምታከብር ሮሜ 8-34 ማቴ4-10 ማቴ,1,1,0,0,0,0
Amharic,አቅም ውስንነት አለባቸው ማለት አንድ ነገር ነው ግን በትግራይ ህዝብ ሞት ፖለቲካ የሚሰሩ ናቸው ማለት የአስተሳሰብ ችግር እንዳለብህ ነ,1,1,0,0,0,0
Amharic,በቁም ብለሀል በህይወት የሞቱ ናቸው በልክ ብለሀል እኮ,1,1,0,0,0,0
Amharic,በህይወት የሞቱ ናቸው በቁም ብለሀል በልክ ብለሀል እኮ,1,1,0,0,0,0
Amharic,በልክ ብለሀል በህይወት የሞቱ ናቸው በቁም ብለሀል እኮ,1,1,0,0,0,0
Amharic,ይሁን እሺ። ደቂቀ እስጢፋኖስ መናፍቃን ነበሩ እንበል። እነሱን መግደል ክርስቲያናዊ ወይስ ሰይጠናዊ? ክርስቲያኖች በምስክርነታቸው ሰማዕት,0,0,0,0,0,0
Amharic,አማስ አደለም እስራኤልናት ውርደት ሞት ሺ ፈት ለኢስራኤል,0,1,0,0,0,0
Amharic,እነምን ለለውጡ መምጣት ለእያንዳንዱ ሰው የሰጠውን ክሬዲት አደንቅለታለሁ አንዳንድ የሄደበትን ስሜታዊ አካሄ,1,0,0,1,0,0
Amharic,ከኔም ስጋት ይህ ነው በነበር?,0,0,1,0,0,0
Amharic,ከኔም ስጋት ይህ ነው በሆነ?,0,0,1,0,0,0
